category,model,tuned_for,trial,value,best
energidrikke,LightGBM,wmape,54,11.220613258341753,10.785458199601976
energidrikke,LightGBM,wmape,55,11.597607530858207,10.785458199601976
energidrikke,LightGBM,wmape,56,13.192969213922817,10.785458199601976
energidrikke,LightGBM,wmape,57,11.082594675071494,10.785458199601976
energidrikke,LightGBM,wmape,58,11.363819666682021,10.785458199601976
energidrikke,LightGBM,wmape,59,12.261637233778973,10.785458199601976
energidrikke,LightGBM,wmape,60,12.806022885233745,10.785458199601976
energidrikke,LightGBM,wmape,61,11.14940458501297,10.785458199601976
energidrikke,LightGBM,wmape,62,11.332808028360853,10.785458199601976
energidrikke,LightGBM,wmape,63,11.255006290079216,10.785458199601976
energidrikke,LightGBM,wmape,64,12.194909936903388,10.785458199601976
energidrikke,LightGBM,wmape,65,11.433819909640993,10.785458199601976
energidrikke,LightGBM,wmape,66,23.850447968093043,10.785458199601976
energidrikke,LightGBM,wmape,67,12.485406478387915,10.785458199601976
energidrikke,LightGBM,wmape,68,11.19228729390887,10.785458199601976
energidrikke,LightGBM,wmape,69,11.134032557749947,10.785458199601976
energidrikke,LightGBM,wmape,70,12.226152983908278,10.785458199601976
energidrikke,LightGBM,wmape,71,11.049761008805103,10.785458199601976
energidrikke,LightGBM,wmape,72,11.280571358557404,10.785458199601976
energidrikke,LightGBM,wmape,73,10.866146228750175,10.785458199601976
energidrikke,LightGBM,wmape,74,10.66530200692429,10.66530200692429
energidrikke,LightGBM,wmape,75,10.664261984060602,10.664261984060602
energidrikke,LightGBM,wmape,76,11.17948697266688,10.664261984060602
energidrikke,LightGBM,wmape,77,11.590978143892565,10.664261984060602
energidrikke,LightGBM,wmape,78,11.33195341184691,10.664261984060602
energidrikke,LightGBM,wmape,79,11.376680022809039,10.664261984060602
energidrikke,LightGBM,wmape,80,11.41621016514233,10.664261984060602
energidrikke,LightGBM,wmape,81,11.247960258945445,10.664261984060602
energidrikke,LightGBM,wmape,82,11.549738857731384,10.664261984060602
energidrikke,LightGBM,wmape,83,11.429939008207565,10.664261984060602
energidrikke,LightGBM,wmape,84,11.13097089305038,10.664261984060602
energidrikke,LightGBM,wmape,85,11.551256895316797,10.664261984060602
energidrikke,LightGBM,wmape,86,10.93277391850326,10.664261984060602
energidrikke,LightGBM,wmape,87,11.231802588071437,10.664261984060602
energidrikke,LightGBM,wmape,88,11.1651896073917,10.664261984060602
energidrikke,LightGBM,wmape,89,12.04292204923376,10.664261984060602
energidrikke,LightGBM,wmape,90,11.542762416213183,10.664261984060602
energidrikke,LightGBM,wmape,91,11.065983729201525,10.664261984060602
energidrikke,LightGBM,wmape,92,10.912452664839558,10.664261984060602
energidrikke,LightGBM,wmape,93,11.242944139526877,10.664261984060602
energidrikke,LightGBM,wmape,94,11.216981908303275,10.664261984060602
energidrikke,LightGBM,wmape,95,11.331619109064565,10.664261984060602
energidrikke,LightGBM,wmape,96,10.604147240289313,10.604147240289313
energidrikke,LightGBM,wmape,97,10.644899153080912,10.604147240289313
energidrikke,LightGBM,wmape,98,11.067168229055268,10.604147240289313
energidrikke,LightGBM,wmape,99,10.981662417696286,10.604147240289313
energidrikke,LightGBM,medmape,0,43.89366862629371,43.89366862629371
energidrikke,LightGBM,medmape,1,41.57788854084487,41.57788854084487
energidrikke,LightGBM,medmape,2,37.07666435838882,37.07666435838882
energidrikke,LightGBM,medmape,3,36.707818055490236,36.707818055490236
energidrikke,LightGBM,medmape,4,42.42477022363408,36.707818055490236
energidrikke,LightGBM,medmape,5,45.37435067431005,36.707818055490236
energidrikke,LightGBM,medmape,6,38.89752924097321,36.707818055490236
energidrikke,LightGBM,medmape,7,44.084391821643095,36.707818055490236
energidrikke,LightGBM,medmape,8,41.45482828234942,36.707818055490236
energidrikke,LightGBM,medmape,9,38.683809311554015,36.707818055490236
energidrikke,LightGBM,medmape,10,37.54835382720044,36.707818055490236
energidrikke,LightGBM,medmape,11,39.84831329244031,36.707818055490236
energidrikke,LightGBM,medmape,12,37.532296255011474,36.707818055490236
energidrikke,LightGBM,medmape,13,36.86060898631942,36.707818055490236
energidrikke,LightGBM,medmape,14,39.3642796511495,36.707818055490236
energidrikke,LightGBM,medmape,15,40.28662319413723,36.707818055490236
energidrikke,LightGBM,medmape,16,40.18424636775875,36.707818055490236
energidrikke,LightGBM,medmape,17,37.49270989046154,36.707818055490236
energidrikke,LightGBM,medmape,18,40.22657761650142,36.707818055490236
energidrikke,LightGBM,medmape,19,37.7264899417992,36.707818055490236
energidrikke,LightGBM,medmape,20,41.340509153213524,36.707818055490236
energidrikke,LightGBM,medmape,21,37.714615676888236,36.707818055490236
energidrikke,LightGBM,medmape,22,38.40627989107261,36.707818055490236
energidrikke,LightGBM,medmape,23,38.36720730866732,36.707818055490236
energidrikke,LightGBM,medmape,24,37.604114363040836,36.707818055490236
energidrikke,LightGBM,medmape,25,37.3928815499001,36.707818055490236
energidrikke,LightGBM,medmape,26,37.22505815156129,36.707818055490236
energidrikke,LightGBM,medmape,27,36.725044853477314,36.707818055490236
energidrikke,LightGBM,medmape,28,43.24659319112338,36.707818055490236
energidrikke,LightGBM,medmape,29,36.84106792071568,36.707818055490236
energidrikke,LightGBM,medmape,30,39.43275150349169,36.707818055490236
energidrikke,LightGBM,medmape,31,39.22442409747919,36.707818055490236
energidrikke,LightGBM,medmape,32,39.76229181386442,36.707818055490236
energidrikke,LightGBM,medmape,33,37.94221232684656,36.707818055490236
energidrikke,LightGBM,medmape,34,39.69451938046217,36.707818055490236
energidrikke,LightGBM,medmape,35,40.11519748086309,36.707818055490236
energidrikke,LightGBM,medmape,36,39.77371381043498,36.707818055490236
energidrikke,LightGBM,medmape,37,42.69163515034317,36.707818055490236
energidrikke,LightGBM,medmape,38,44.66083720735797,36.707818055490236
energidrikke,LightGBM,medmape,39,38.99894264323577,36.707818055490236
energidrikke,LightGBM,medmape,40,39.326649047402455,36.707818055490236
energidrikke,LightGBM,medmape,41,44.69584782450677,36.707818055490236
energidrikke,LightGBM,medmape,42,36.31160616932401,36.31160616932401
energidrikke,LightGBM,medmape,43,39.180780358406324,36.31160616932401
energidrikke,LightGBM,medmape,44,38.91741689597946,36.31160616932401
energidrikke,LightGBM,medmape,45,38.14946649228689,36.31160616932401
energidrikke,LightGBM,medmape,46,37.667390933174104,36.31160616932401
energidrikke,LightGBM,medmape,47,39.664599991569006,36.31160616932401
energidrikke,LightGBM,medmape,48,36.72390627154351,36.31160616932401
energidrikke,LightGBM,medmape,49,38.141363358012676,36.31160616932401
energidrikke,LightGBM,medmape,50,38.75832867257617,36.31160616932401
energidrikke,LightGBM,medmape,51,40.53209259130271,36.31160616932401
energidrikke,LightGBM,medmape,52,37.891849109801825,36.31160616932401
energidrikke,LightGBM,medmape,53,36.69835890928825,36.31160616932401
energidrikke,LightGBM,medmape,54,40.64124693407011,36.31160616932401
energidrikke,LightGBM,medmape,55,36.913658621337234,36.31160616932401
energidrikke,LightGBM,medmape,56,37.759838564639914,36.31160616932401
energidrikke,LightGBM,medmape,57,39.73623633920545,36.31160616932401
energidrikke,LightGBM,medmape,58,39.17034758080247,36.31160616932401
energidrikke,LightGBM,medmape,59,42.7127686541917,36.31160616932401
energidrikke,LightGBM,medmape,60,40.29096707890181,36.31160616932401
energidrikke,LightGBM,medmape,61,36.74571075273663,36.31160616932401
energidrikke,LightGBM,medmape,62,40.837446244217034,36.31160616932401
energidrikke,LightGBM,medmape,63,37.820593790957005,36.31160616932401
energidrikke,LightGBM,medmape,64,37.66416699949233,36.31160616932401
energidrikke,LightGBM,medmape,65,40.217830447582465,36.31160616932401
energidrikke,LightGBM,medmape,66,38.63160911324645,36.31160616932401
energidrikke,LightGBM,medmape,67,40.69964238459666,36.31160616932401
energidrikke,LightGBM,medmape,68,38.39422046418428,36.31160616932401
energidrikke,LightGBM,medmape,69,38.83520237164463,36.31160616932401
energidrikke,LightGBM,medmape,70,34.531666623302755,34.531666623302755
energidrikke,LightGBM,medmape,71,34.64690393030718,34.531666623302755
energidrikke,LightGBM,medmape,72,34.99978774722077,34.531666623302755
energidrikke,LightGBM,medmape,73,41.6205632131923,34.531666623302755
energidrikke,LightGBM,medmape,74,34.23703884315718,34.23703884315718
energidrikke,LightGBM,medmape,75,34.9869225894394,34.23703884315718
energidrikke,LightGBM,medmape,76,35.395223295083106,34.23703884315718
energidrikke,LightGBM,medmape,77,34.612372032898946,34.23703884315718
energidrikke,LightGBM,medmape,78,35.689751824233916,34.23703884315718
energidrikke,LightGBM,medmape,79,35.89214450916955,34.23703884315718
energidrikke,LightGBM,medmape,80,34.66744493996407,34.23703884315718
energidrikke,LightGBM,medmape,81,35.19896954314547,34.23703884315718
energidrikke,LightGBM,medmape,82,34.599278048628115,34.23703884315718
energidrikke,LightGBM,medmape,83,35.148266692770115,34.23703884315718
energidrikke,LightGBM,medmape,84,35.899568151249824,34.23703884315718
energidrikke,LightGBM,medmape,85,34.445325308509936,34.23703884315718
energidrikke,LightGBM,medmape,86,37.482681908167095,34.23703884315718
energidrikke,LightGBM,medmape,87,35.580858382048035,34.23703884315718
energidrikke,LightGBM,medmape,88,34.3016160829021,34.23703884315718
energidrikke,LightGBM,medmape,89,35.865064373058736,34.23703884315718
energidrikke,LightGBM,medmape,90,38.335019083557206,34.23703884315718
energidrikke,LightGBM,medmape,91,35.020874212309884,34.23703884315718
energidrikke,LightGBM,medmape,92,34.36926417691213,34.23703884315718
energidrikke,LightGBM,medmape,93,34.840500584945225,34.23703884315718
energidrikke,LightGBM,medmape,94,37.214622077977324,34.23703884315718
energidrikke,LightGBM,medmape,95,35.60143467284563,34.23703884315718
energidrikke,LightGBM,medmape,96,34.22892885238315,34.22892885238315
energidrikke,LightGBM,medmape,97,36.42771100855994,34.22892885238315
energidrikke,LightGBM,medmape,98,35.151715043013525,34.22892885238315
energidrikke,LightGBM,medmape,99,34.579074547056464,34.22892885238315
energidrikke,XGBoost,wmape,0,12.121483970508216,12.121483970508216
energidrikke,XGBoost,wmape,1,13.000819511719294,12.121483970508216
energidrikke,XGBoost,wmape,2,15.19070020241027,12.121483970508216
energidrikke,XGBoost,wmape,3,12.558589077210877,12.121483970508216
energidrikke,XGBoost,wmape,4,12.953395082380897,12.121483970508216
energidrikke,XGBoost,wmape,5,15.456667275491581,12.121483970508216
energidrikke,XGBoost,wmape,6,14.8069092768207,12.121483970508216
energidrikke,XGBoost,wmape,7,14.387393979280155,12.121483970508216
energidrikke,XGBoost,wmape,8,11.939931325149477,11.939931325149477
energidrikke,XGBoost,wmape,9,14.257011033106217,11.939931325149477
energidrikke,XGBoost,wmape,10,12.022258601852856,11.939931325149477
energidrikke,XGBoost,wmape,11,12.086580599014017,11.939931325149477
energidrikke,XGBoost,wmape,12,12.026772026702396,11.939931325149477
energidrikke,XGBoost,wmape,13,11.808491219019023,11.808491219019023
energidrikke,XGBoost,wmape,14,12.023303225474258,11.808491219019023
energidrikke,XGBoost,wmape,15,11.961802703164322,11.808491219019023
energidrikke,XGBoost,wmape,16,11.553536919552986,11.553536919552986
energidrikke,XGBoost,wmape,17,11.62758362692908,11.553536919552986
energidrikke,XGBoost,wmape,18,12.170607508972141,11.553536919552986
energidrikke,XGBoost,wmape,19,11.488594615041256,11.488594615041256
energidrikke,XGBoost,wmape,20,13.209556487164194,11.488594615041256
energidrikke,XGBoost,wmape,21,11.66619766699906,11.488594615041256
energidrikke,XGBoost,wmape,22,11.395137099914406,11.395137099914406
energidrikke,XGBoost,wmape,23,11.113257237260358,11.113257237260358
energidrikke,XGBoost,wmape,24,11.354810736428405,11.113257237260358
energidrikke,XGBoost,wmape,25,11.180089641570566,11.113257237260358
energidrikke,XGBoost,wmape,26,11.740426333835844,11.113257237260358
energidrikke,XGBoost,wmape,27,11.7894078075595,11.113257237260358
energidrikke,XGBoost,wmape,28,11.173777263255428,11.113257237260358
energidrikke,XGBoost,wmape,29,11.700333324821164,11.113257237260358
energidrikke,XGBoost,wmape,30,11.357855911494683,11.113257237260358
energidrikke,XGBoost,wmape,31,11.171743837111105,11.113257237260358
energidrikke,XGBoost,wmape,32,11.03060047951107,11.03060047951107
energidrikke,XGBoost,wmape,33,11.765645177915712,11.03060047951107
energidrikke,XGBoost,wmape,34,12.11092466405296,11.03060047951107
energidrikke,XGBoost,wmape,35,11.344447203863346,11.03060047951107
energidrikke,XGBoost,wmape,36,11.365798426759511,11.03060047951107
energidrikke,XGBoost,wmape,37,12.143327424756894,11.03060047951107
energidrikke,XGBoost,wmape,38,12.024182230607225,11.03060047951107
energidrikke,XGBoost,wmape,39,11.711683988277711,11.03060047951107
energidrikke,XGBoost,wmape,40,13.568422210918262,11.03060047951107
energidrikke,XGBoost,wmape,41,11.095387448715453,11.03060047951107
energidrikke,XGBoost,wmape,42,11.302707064296762,11.03060047951107
energidrikke,XGBoost,wmape,43,11.277279115731686,11.03060047951107
energidrikke,XGBoost,wmape,44,11.021323937793015,11.021323937793015
energidrikke,XGBoost,wmape,45,11.519719594535216,11.021323937793015
energidrikke,XGBoost,wmape,46,11.380937361624337,11.021323937793015
energidrikke,XGBoost,wmape,47,10.998094301500023,10.998094301500023
energidrikke,XGBoost,wmape,48,12.190228443160152,10.998094301500023
energidrikke,XGBoost,wmape,49,11.775426884978442,10.998094301500023
energidrikke,XGBoost,wmape,50,11.461120268548655,10.998094301500023
energidrikke,XGBoost,wmape,51,11.444209549345622,10.998094301500023
energidrikke,XGBoost,wmape,52,11.171085506660695,10.998094301500023
energidrikke,XGBoost,wmape,53,11.001190579136178,10.998094301500023
energidrikke,XGBoost,wmape,54,11.623358450010722,10.998094301500023
energidrikke,XGBoost,wmape,55,11.06657028116244,10.998094301500023
energidrikke,XGBoost,wmape,56,11.439360582496182,10.998094301500023
energidrikke,XGBoost,wmape,57,11.588182119668419,10.998094301500023
energidrikke,XGBoost,wmape,58,11.915307884890705,10.998094301500023
energidrikke,XGBoost,wmape,59,12.542631404090157,10.998094301500023
energidrikke,XGBoost,wmape,60,11.969651105074515,10.998094301500023
energidrikke,XGBoost,wmape,61,11.569868248694833,10.998094301500023
energidrikke,XGBoost,wmape,62,11.366751770729799,10.998094301500023
energidrikke,XGBoost,wmape,63,11.745168439752216,10.998094301500023
energidrikke,XGBoost,wmape,64,10.944899288661203,10.944899288661203
energidrikke,XGBoost,wmape,65,10.935050079169367,10.935050079169367
energidrikke,XGBoost,wmape,66,10.563933383569584,10.563933383569584
energidrikke,XGBoost,wmape,67,11.087757027157066,10.563933383569584
energidrikke,XGBoost,wmape,68,11.031485430594755,10.563933383569584
energidrikke,XGBoost,wmape,69,11.292449105623025,10.563933383569584
energidrikke,XGBoost,wmape,70,12.030225121753775,10.563933383569584
energidrikke,XGBoost,wmape,71,11.372872843323352,10.563933383569584
energidrikke,XGBoost,wmape,72,11.17265013115529,10.563933383569584
energidrikke,XGBoost,wmape,73,11.333154810567779,10.563933383569584
energidrikke,XGBoost,wmape,74,11.921958415603982,10.563933383569584
energidrikke,XGBoost,wmape,75,11.732512251827632,10.563933383569584
energidrikke,XGBoost,wmape,76,10.777848166925821,10.563933383569584
energidrikke,XGBoost,wmape,77,11.706422293123325,10.563933383569584
energidrikke,XGBoost,wmape,78,11.56121262752645,10.563933383569584
energidrikke,XGBoost,wmape,79,11.069469809399111,10.563933383569584
energidrikke,XGBoost,wmape,80,11.298180504581058,10.563933383569584
energidrikke,XGBoost,wmape,81,11.387596624696187,10.563933383569584
energidrikke,XGBoost,wmape,82,10.911242580262916,10.563933383569584
energidrikke,XGBoost,wmape,83,11.16069664061013,10.563933383569584
energidrikke,XGBoost,wmape,84,13.938991497118598,10.563933383569584
energidrikke,XGBoost,wmape,85,11.639899999777114,10.563933383569584
energidrikke,XGBoost,wmape,86,11.443418959662154,10.563933383569584
energidrikke,XGBoost,wmape,87,11.610913260571376,10.563933383569584
energidrikke,XGBoost,wmape,88,11.246308383483168,10.563933383569584
energidrikke,XGBoost,wmape,89,11.214266486134502,10.563933383569584
energidrikke,XGBoost,wmape,90,11.791957665307265,10.563933383569584
energidrikke,XGBoost,wmape,91,11.156023641543284,10.563933383569584
energidrikke,XGBoost,wmape,92,11.334632859175256,10.563933383569584
energidrikke,XGBoost,wmape,93,11.353085113049861,10.563933383569584
energidrikke,XGBoost,wmape,94,11.415195336112358,10.563933383569584
energidrikke,XGBoost,wmape,95,11.675026333888212,10.563933383569584
energidrikke,XGBoost,wmape,96,11.287726951252083,10.563933383569584
energidrikke,XGBoost,wmape,97,14.635190309227864,10.563933383569584
energidrikke,XGBoost,wmape,98,11.032091098018856,10.563933383569584
energidrikke,XGBoost,wmape,99,11.061996596189433,10.563933383569584
energidrikke,XGBoost,medmape,0,38.18658937704686,38.18658937704686
energidrikke,XGBoost,medmape,1,38.12494513110992,38.12494513110992
energidrikke,XGBoost,medmape,2,35.014581282134785,35.014581282134785
energidrikke,XGBoost,medmape,3,34.30121517947752,34.30121517947752
energidrikke,XGBoost,medmape,4,36.35047404536451,34.30121517947752
energidrikke,XGBoost,medmape,5,34.85759964926605,34.30121517947752
energidrikke,XGBoost,medmape,6,35.21055745025696,34.30121517947752
energidrikke,XGBoost,medmape,7,38.74562506914046,34.30121517947752
energidrikke,XGBoost,medmape,8,36.85067282913712,34.30121517947752
energidrikke,XGBoost,medmape,9,37.98798794120039,34.30121517947752
energidrikke,XGBoost,medmape,10,35.085574119201546,34.30121517947752
energidrikke,XGBoost,medmape,11,37.86153255912792,34.30121517947752
energidrikke,XGBoost,medmape,12,37.57740632811098,34.30121517947752
energidrikke,XGBoost,medmape,13,34.50542177307272,34.30121517947752
energidrikke,XGBoost,medmape,14,36.23790165742409,34.30121517947752
energidrikke,XGBoost,medmape,15,35.89385317934087,34.30121517947752
energidrikke,XGBoost,medmape,16,36.01976016778359,34.30121517947752
energidrikke,XGBoost,medmape,17,36.965209810112384,34.30121517947752
energidrikke,XGBoost,medmape,18,35.1957125831907,34.30121517947752
energidrikke,XGBoost,medmape,19,34.9089574025873,34.30121517947752
energidrikke,XGBoost,medmape,20,33.53018998363545,33.53018998363545
energidrikke,XGBoost,medmape,21,35.02351201455188,33.53018998363545
energidrikke,XGBoost,medmape,22,34.28695911998763,33.53018998363545
energidrikke,XGBoost,medmape,23,34.10707646715019,33.53018998363545
energidrikke,XGBoost,medmape,24,34.44388059488707,33.53018998363545
energidrikke,XGBoost,medmape,25,35.49443690150749,33.53018998363545
energidrikke,XGBoost,medmape,26,35.37511217832847,33.53018998363545
energidrikke,XGBoost,medmape,27,34.573904213737286,33.53018998363545
energidrikke,XGBoost,medmape,28,34.77867877699068,33.53018998363545
energidrikke,XGBoost,medmape,29,35.51381912447593,33.53018998363545
energidrikke,XGBoost,medmape,30,34.49555209984271,33.53018998363545
energidrikke,XGBoost,medmape,31,35.546779090775516,33.53018998363545
energidrikke,XGBoost,medmape,32,32.901494792399816,32.901494792399816
energidrikke,XGBoost,medmape,33,33.86740212431698,32.901494792399816
energidrikke,XGBoost,medmape,34,33.344499332696344,32.901494792399816
energidrikke,XGBoost,medmape,35,35.646562588414255,32.901494792399816
energidrikke,XGBoost,medmape,36,33.969780882982334,32.901494792399816
energidrikke,XGBoost,medmape,37,35.83079573176463,32.901494792399816
energidrikke,XGBoost,medmape,38,35.51896165670158,32.901494792399816
energidrikke,XGBoost,medmape,39,33.47456224252757,32.901494792399816
energidrikke,XGBoost,medmape,40,34.742864121942446,32.901494792399816
energidrikke,XGBoost,medmape,41,32.813853719791226,32.813853719791226
energidrikke,XGBoost,medmape,42,32.553260193538236,32.553260193538236
energidrikke,XGBoost,medmape,43,33.86369926258622,32.553260193538236
energidrikke,XGBoost,medmape,44,36.61134866991155,32.553260193538236
energidrikke,XGBoost,medmape,45,33.3891173884071,32.553260193538236
energidrikke,XGBoost,medmape,46,33.49943984348439,32.553260193538236
energidrikke,XGBoost,medmape,47,35.37522386701336,32.553260193538236
energidrikke,XGBoost,medmape,48,35.30620666681177,32.553260193538236
energidrikke,XGBoost,medmape,49,36.51040859525044,32.553260193538236
energidrikke,XGBoost,medmape,50,33.48856480594159,32.553260193538236
energidrikke,XGBoost,medmape,51,32.15217769335995,32.15217769335995
energidrikke,XGBoost,medmape,52,33.570213640069724,32.15217769335995
energidrikke,XGBoost,medmape,53,33.38424282138375,32.15217769335995
energidrikke,XGBoost,medmape,54,35.26951281991452,32.15217769335995
energidrikke,XGBoost,medmape,55,34.23309337695817,32.15217769335995
energidrikke,XGBoost,medmape,56,36.69150992805951,32.15217769335995
energidrikke,XGBoost,medmape,57,33.98791051236614,32.15217769335995
energidrikke,XGBoost,medmape,58,33.37589675710179,32.15217769335995
energidrikke,XGBoost,medmape,59,35.15659234051894,32.15217769335995
energidrikke,XGBoost,medmape,60,34.71009794176274,32.15217769335995
energidrikke,XGBoost,medmape,61,33.52682178880087,32.15217769335995
energidrikke,XGBoost,medmape,62,35.042293821511414,32.15217769335995
energidrikke,XGBoost,medmape,63,35.01072644078616,32.15217769335995
energidrikke,XGBoost,medmape,64,33.88385166749902,32.15217769335995
energidrikke,XGBoost,medmape,65,34.01745455673557,32.15217769335995
energidrikke,XGBoost,medmape,66,33.02085024249199,32.15217769335995
energidrikke,XGBoost,medmape,67,33.335427144830234,32.15217769335995
energidrikke,XGBoost,medmape,68,36.0251427555688,32.15217769335995
energidrikke,XGBoost,medmape,69,35.403178165918064,32.15217769335995
energidrikke,XGBoost,medmape,70,33.06027460033428,32.15217769335995
energidrikke,XGBoost,medmape,71,37.47560367009752,32.15217769335995
energidrikke,XGBoost,medmape,72,33.96456079061427,32.15217769335995
energidrikke,XGBoost,medmape,73,34.93248647346178,32.15217769335995
energidrikke,XGBoost,medmape,74,34.97174457647268,32.15217769335995
energidrikke,XGBoost,medmape,75,36.88347855131887,32.15217769335995
energidrikke,XGBoost,medmape,76,38.350516534429424,32.15217769335995
energidrikke,XGBoost,medmape,77,33.19788511479695,32.15217769335995
energidrikke,XGBoost,medmape,78,35.17641765510043,32.15217769335995
energidrikke,XGBoost,medmape,79,34.002024979780025,32.15217769335995
energidrikke,XGBoost,medmape,80,33.95916250801108,32.15217769335995
energidrikke,XGBoost,medmape,81,35.272358072770785,32.15217769335995
energidrikke,XGBoost,medmape,82,36.41938423263674,32.15217769335995
energidrikke,XGBoost,medmape,83,34.275105910931856,32.15217769335995
energidrikke,XGBoost,medmape,84,36.96197198505348,32.15217769335995
energidrikke,XGBoost,medmape,85,34.60964100653215,32.15217769335995
energidrikke,XGBoost,medmape,86,34.079222014351565,32.15217769335995
energidrikke,XGBoost,medmape,87,35.12660523563356,32.15217769335995
energidrikke,XGBoost,medmape,88,37.452791318304165,32.15217769335995
energidrikke,XGBoost,medmape,89,35.46534669959881,32.15217769335995
energidrikke,XGBoost,medmape,90,33.27628557855163,32.15217769335995
energidrikke,XGBoost,medmape,91,34.82790562486856,32.15217769335995
energidrikke,XGBoost,medmape,92,34.60052866745579,32.15217769335995
energidrikke,XGBoost,medmape,93,32.50954627290506,32.15217769335995
energidrikke,XGBoost,medmape,94,35.903582204287034,32.15217769335995
energidrikke,XGBoost,medmape,95,34.07464593592877,32.15217769335995
energidrikke,XGBoost,medmape,96,33.4153338448827,32.15217769335995
energidrikke,XGBoost,medmape,97,34.721956497025914,32.15217769335995
energidrikke,XGBoost,medmape,98,34.43263888424184,32.15217769335995
energidrikke,XGBoost,medmape,99,34.252482883555324,32.15217769335995
RTD,LightGBM,wmape,0,35.809327653506415,35.809327653506415
RTD,LightGBM,wmape,1,41.60449872856528,35.809327653506415
RTD,LightGBM,wmape,2,31.456094980818076,31.456094980818076
RTD,LightGBM,wmape,3,30.586222699956586,30.586222699956586
RTD,LightGBM,wmape,4,34.337176215903206,30.586222699956586
RTD,LightGBM,wmape,5,52.33263331524502,30.586222699956586
RTD,LightGBM,wmape,6,39.17591542954044,30.586222699956586
RTD,LightGBM,wmape,7,39.925295492278494,30.586222699956586
RTD,LightGBM,wmape,8,44.94998079839613,30.586222699956586
RTD,LightGBM,wmape,9,31.86361820478065,30.586222699956586
RTD,LightGBM,wmape,10,28.904776143405215,28.904776143405215
RTD,LightGBM,wmape,11,29.819775076721093,28.904776143405215
RTD,LightGBM,wmape,12,30.432203912784885,28.904776143405215
RTD,LightGBM,wmape,13,30.161700058050297,28.904776143405215
RTD,LightGBM,wmape,14,31.288773638309287,28.904776143405215
RTD,LightGBM,wmape,15,31.513569847419735,28.904776143405215
RTD,LightGBM,wmape,16,29.5603233526394,28.904776143405215
RTD,LightGBM,wmape,17,31.551056387810867,28.904776143405215
RTD,LightGBM,wmape,18,31.229133350110885,28.904776143405215
RTD,LightGBM,wmape,19,30.724804893260284,28.904776143405215
RTD,LightGBM,wmape,20,29.354969899437954,28.904776143405215
RTD,LightGBM,wmape,21,32.19345742697428,28.904776143405215
RTD,LightGBM,wmape,22,28.568168365392214,28.568168365392214
RTD,LightGBM,wmape,23,33.27821002245295,28.568168365392214
RTD,LightGBM,wmape,24,29.098634451379038,28.568168365392214
RTD,LightGBM,wmape,25,31.430639440784716,28.568168365392214
RTD,LightGBM,wmape,26,30.54851186330977,28.568168365392214
RTD,LightGBM,wmape,27,31.05249064751194,28.568168365392214
RTD,LightGBM,wmape,28,28.738009833292356,28.568168365392214
RTD,LightGBM,wmape,29,31.15903279740784,28.568168365392214
RTD,LightGBM,wmape,30,32.266051013413346,28.568168365392214
RTD,LightGBM,wmape,31,29.684084418894514,28.568168365392214
RTD,LightGBM,wmape,32,29.070969343470765,28.568168365392214
RTD,LightGBM,wmape,33,29.902205187584723,28.568168365392214
RTD,LightGBM,wmape,34,28.910844676756028,28.568168365392214
RTD,LightGBM,wmape,35,31.854896365090646,28.568168365392214
RTD,LightGBM,wmape,36,30.379974049419943,28.568168365392214
RTD,LightGBM,wmape,37,30.228165179222003,28.568168365392214
RTD,LightGBM,wmape,38,30.760211751569205,28.568168365392214
RTD,LightGBM,wmape,39,29.46274928700261,28.568168365392214
RTD,LightGBM,wmape,40,34.45581374668464,28.568168365392214
RTD,LightGBM,wmape,41,28.788991211993267,28.568168365392214
RTD,LightGBM,wmape,42,31.03553704310813,28.568168365392214
RTD,LightGBM,wmape,43,29.318263450373742,28.568168365392214
RTD,LightGBM,wmape,44,31.515344679198048,28.568168365392214
RTD,LightGBM,wmape,45,30.114804297644774,28.568168365392214
RTD,LightGBM,wmape,46,52.53489383446884,28.568168365392214
RTD,LightGBM,wmape,47,44.76213582742177,28.568168365392214
RTD,LightGBM,wmape,48,29.542574426662362,28.568168365392214
RTD,LightGBM,wmape,49,31.228734417360133,28.568168365392214
RTD,LightGBM,wmape,50,29.43451265083959,28.568168365392214
RTD,LightGBM,wmape,51,29.43885618292125,28.568168365392214
RTD,LightGBM,wmape,52,31.56200244454932,28.568168365392214
RTD,LightGBM,wmape,53,29.61455761332826,28.568168365392214
RTD,LightGBM,wmape,54,29.471504377896057,28.568168365392214
RTD,LightGBM,wmape,55,39.32707963648237,28.568168365392214
RTD,LightGBM,wmape,56,29.413278495895856,28.568168365392214
RTD,LightGBM,wmape,57,29.03990479519284,28.568168365392214
RTD,LightGBM,wmape,58,31.14652332708972,28.568168365392214
RTD,LightGBM,wmape,59,31.966002922980753,28.568168365392214
RTD,LightGBM,wmape,60,31.920743813101492,28.568168365392214
RTD,LightGBM,wmape,61,28.90404485276699,28.568168365392214
RTD,LightGBM,wmape,62,32.22473381941182,28.568168365392214
RTD,LightGBM,wmape,63,29.14416947165195,28.568168365392214
RTD,LightGBM,wmape,64,29.962498289467014,28.568168365392214
RTD,LightGBM,wmape,65,31.65807501000225,28.568168365392214
RTD,LightGBM,wmape,66,29.094530229934424,28.568168365392214
RTD,LightGBM,wmape,67,30.906066111508373,28.568168365392214
RTD,LightGBM,wmape,68,28.792673680858496,28.568168365392214
