category,ensemble,lower90,upper90,agreement,confidence,tier,actual,in_interval
danskvand,1346.3,157.4,11442.7,0.815,53.8,Moderate,552.9,True
danskvand,1113.1,130.0,9460.2,0.883,55.9,Moderate,1612.6,True
danskvand,19762.5,2324.0,167979.8,0.422,42.0,Moderate,24127.5,True
danskvand,22283.9,2620.6,189412.1,0.425,42.1,Moderate,20382.0,True
danskvand,12626.7,1484.5,107325.6,0.65,48.9,Moderate,15239.0,True
danskvand,13603.5,1599.4,115629.0,0.364,40.3,Moderate,14028.0,True
danskvand,18663.8,2194.7,158640.9,0.682,49.8,Moderate,17622.5,True
danskvand,15074.6,1772.5,128133.4,0.806,53.5,Moderate,12269.0,True
danskvand,10423.6,1225.3,88599.7,0.41,41.7,Moderate,14014.5,True
danskvand,13840.7,1627.3,117645.0,0.528,45.2,Moderate,17278.5,True
danskvand,16419.7,1930.7,139566.4,0.423,42.1,Moderate,13949.0,True
danskvand,14826.1,1743.2,126020.4,0.441,42.6,Moderate,10481.0,True
danskvand,6500.3,763.7,55251.9,0.452,42.9,Moderate,4400.0,True
danskvand,4222.2,495.7,35888.0,0.597,47.3,Moderate,3224.0,True
danskvand,4459.6,523.7,37905.8,0.57,46.5,Moderate,4289.0,True
danskvand,3149.7,369.6,26771.7,0.562,46.2,Moderate,2629.0,True
danskvand,3630.0,426.1,30853.8,0.592,47.1,Moderate,4444.0,True
danskvand,4770.6,560.3,40549.5,0.583,46.9,Moderate,7174.5,True
danskvand,63791.6,7503.9,542227.4,0.84,54.6,Moderate,59613.0,True
danskvand,59565.2,7006.7,506303.2,0.655,49.0,Moderate,57621.0,True
danskvand,36299.2,4269.5,308541.9,0.472,43.5,Moderate,36746.0,True
danskvand,25516.5,3000.9,216888.8,0.785,52.9,Moderate,32530.2,True
danskvand,40691.9,4786.3,345880.2,0.721,51.0,Moderate,41565.0,True
danskvand,33738.3,3968.2,286774.4,0.627,48.2,Moderate,30525.0,True
danskvand,34993.7,4115.9,297445.7,0.72,51.0,Moderate,40868.0,True
danskvand,45270.5,5324.9,384797.8,0.641,48.6,Moderate,52056.0,True
danskvand,14905.0,1752.5,126691.8,0.89,56.1,Moderate,14606.0,True
danskvand,15692.0,1845.1,133381.0,0.774,52.6,Moderate,13093.0,True
danskvand,9176.1,1078.5,77995.7,0.638,48.5,Moderate,7423.0,True
danskvand,7507.5,882.2,63812.8,0.937,57.5,Moderate,6775.0,True
danskvand,8605.8,1011.4,73148.0,0.907,56.6,Moderate,7462.0,True
danskvand,5504.7,646.6,46788.7,0.793,53.2,Moderate,5514.0,True
danskvand,6228.3,731.7,52939.8,0.904,56.5,Moderate,8602.0,True
danskvand,8771.4,1030.9,74555.5,0.924,57.1,Moderate,12149.0,True
danskvand,19302.1,2269.8,164066.7,0.586,46.9,Moderate,19378.0,True
danskvand,18548.7,2181.2,157662.8,0.621,48.0,Moderate,18466.0,True
danskvand,11319.4,1330.7,96214.0,0.554,46.0,Moderate,10108.0,True
danskvand,9610.6,1129.7,81689.1,0.682,49.8,Moderate,8862.0,True
danskvand,11535.7,1356.1,98052.4,0.6,47.4,Moderate,11330.0,True
danskvand,9731.3,1143.9,82714.6,0.534,45.4,Moderate,7570.0,True
danskvand,7885.0,926.6,67021.6,0.73,51.3,Moderate,10352.0,True
danskvand,11687.3,1374.0,99341.4,0.61,47.7,Moderate,13190.0,True
danskvand,4862.7,571.1,41332.1,0.534,45.4,Moderate,5377.0,True
danskvand,4420.0,519.0,37568.9,0.61,47.7,Moderate,4796.0,True
danskvand,2478.0,290.5,21062.0,0.584,46.9,Moderate,2427.0,True
danskvand,2444.8,286.6,20779.8,0.655,49.0,Moderate,1961.0,True
danskvand,2221.5,260.4,18881.9,0.708,50.6,Moderate,2210.0,True
danskvand,1899.4,222.5,16144.3,0.677,49.7,Moderate,1811.0,True
danskvand,1685.9,197.3,14329.1,0.823,54.0,Moderate,2443.0,True
danskvand,3701.4,434.5,31461.2,0.593,47.1,Moderate,3801.0,True
danskvand,6755.9,793.8,57424.1,0.373,40.6,Moderate,7088.0,True
danskvand,7090.9,833.2,60272.0,0.409,41.6,Moderate,9532.0,True
danskvand,5591.6,656.8,47527.5,0.378,40.7,Moderate,6712.0,True
danskvand,6010.2,706.1,51085.9,0.398,41.3,Moderate,6156.0,True
danskvand,6711.7,788.6,57048.2,0.39,41.1,Moderate,7814.0,True
danskvand,6015.7,706.7,51132.6,0.352,39.9,Low,4693.0,True
danskvand,4648.9,545.9,39514.3,0.426,42.1,Moderate,16894.0,True
danskvand,9944.4,1168.9,84526.1,0.393,41.2,Moderate,10738.0,True
danskvand,506.9,58.6,4307.4,0.279,37.8,Low,4312.0,False
danskvand,631.5,73.3,5366.6,0.497,44.3,Moderate,2014.0,True
danskvand,445.8,51.4,3788.2,0.825,54.1,Moderate,826.0,True
danskvand,403.8,46.5,3431.7,0.704,50.5,Moderate,448.0,True
danskvand,593.0,68.8,5039.8,0.631,48.3,Moderate,204.0,True
danskvand,321.1,36.8,2728.6,0.004,29.5,Low,9974.0,False
danskvand,772.9,89.9,6568.4,0.642,48.6,Moderate,2699.0,True
danskvand,507.5,58.7,4312.7,0.523,45.0,Moderate,1888.0,True
danskvand,57601.5,6775.7,489611.6,0.23,36.3,Low,66043.0,True
danskvand,55439.8,6521.3,471237.5,0.81,53.7,Moderate,55136.0,True
danskvand,36735.7,4320.9,312252.7,0.474,43.6,Moderate,23841.0,True
danskvand,13987.1,1644.5,118889.0,0.871,55.5,Moderate,18082.0,True
danskvand,23545.7,2769.1,200137.3,0.673,49.6,Moderate,18495.0,True
danskvand,15959.4,1876.6,135654.1,0.788,53.0,Moderate,23570.0,True
danskvand,24700.9,2905.0,209956.2,0.798,53.3,Moderate,20191.0,True
danskvand,26634.4,3132.5,226391.1,0.498,44.3,Moderate,24818.0,True
danskvand,14420.7,1695.6,122575.0,0.567,46.4,Moderate,13438.0,True
danskvand,14668.8,1724.7,124683.4,0.534,45.4,Moderate,9735.0,True
danskvand,8105.2,952.6,68893.5,0.48,43.8,Moderate,5252.0,True
danskvand,4134.7,485.4,35143.6,0.654,49.0,Moderate,4071.0,True
danskvand,5106.7,599.8,43406.1,0.602,47.4,Moderate,5567.0,True
danskvand,3728.2,437.6,31688.7,0.59,47.1,Moderate,3477.0,True
danskvand,3411.9,400.4,29000.6,0.741,51.6,Moderate,5263.0,True
danskvand,5233.9,614.7,44486.8,0.607,47.6,Moderate,6622.0,True
danskvand,24465.3,2877.3,207954.1,0.527,45.2,Moderate,30066.0,True
danskvand,27484.8,3232.5,233619.9,0.502,44.4,Moderate,23688.0,True
danskvand,16582.1,1949.8,140946.7,0.447,42.8,Moderate,12486.0,True
danskvand,13143.3,1545.3,111717.2,0.551,45.9,Moderate,10337.0,True
danskvand,13792.5,1621.7,117235.6,0.565,46.3,Moderate,11487.0,True
danskvand,19163.7,2253.6,162890.3,0.381,40.8,Moderate,10208.0,True
danskvand,9477.0,1113.9,80553.2,0.66,49.2,Moderate,16345.0,True
danskvand,16566.9,1948.0,140817.4,0.57,46.5,Moderate,21264.0,True
danskvand,2164.0,253.6,18393.4,0.932,57.3,Moderate,2267.0,True
danskvand,2296.9,269.2,19522.5,0.936,57.4,Moderate,2162.0,True
danskvand,1456.6,170.4,12380.0,0.918,56.9,Moderate,1490.0,True
danskvand,1159.1,135.4,9851.4,0.869,55.5,Moderate,1271.0,True
danskvand,1368.1,160.0,11628.2,0.869,55.4,Moderate,1357.0,True
danskvand,1112.4,129.9,9454.7,0.892,56.1,Moderate,917.0,True
danskvand,1062.5,124.0,9030.1,0.795,53.2,Moderate,999.0,True
danskvand,1099.9,128.4,9348.4,0.795,53.2,Moderate,1307.0,True
danskvand,202669.0,23842.4,1722684.9,0.777,52.7,Moderate,190690.0,True
danskvand,200014.0,23530.1,1700117.1,0.654,49.0,Moderate,194971.0,True
danskvand,134012.3,15765.2,1139102.7,0.372,40.5,Moderate,163850.0,True
danskvand,145128.4,17072.9,1233590.3,0.419,41.9,Moderate,108908.0,True
danskvand,158426.1,18637.4,1346620.3,0.943,57.7,Moderate,118212.0,True
danskvand,132565.6,15595.0,1126805.8,0.635,48.4,Moderate,93990.0,True
danskvand,100001.2,11763.9,850009.2,0.901,56.4,Moderate,93667.0,True
danskvand,143103.9,16834.8,1216381.7,0.441,42.6,Moderate,160006.0,True
danskvand,92408.2,10870.6,785468.2,0.873,55.5,Moderate,81105.0,True
danskvand,100353.5,11805.3,853003.7,0.847,54.8,Moderate,81749.0,True
danskvand,60200.3,7081.4,511701.3,0.542,45.6,Moderate,53207.0,True
danskvand,39011.2,4588.6,331593.9,0.62,48.0,Moderate,40473.0,True
danskvand,44706.7,5258.6,380005.6,0.9,56.4,Moderate,40264.0,True
danskvand,34661.6,4076.8,294622.1,0.975,58.6,Moderate,29682.7,True
danskvand,36079.2,4243.6,306672.5,0.766,52.3,Moderate,35320.0,True
danskvand,43630.8,5132.0,370860.8,0.548,45.8,Moderate,55509.0,True
danskvand,185053.7,21770.0,1572954.6,0.765,52.3,Moderate,164521.0,True
danskvand,181071.9,21301.6,1539109.5,0.588,47.0,Moderate,152703.0,True
danskvand,102184.5,12020.7,868566.6,0.393,41.2,Moderate,113828.0,True
danskvand,93102.9,10952.3,791373.6,0.633,48.3,Moderate,72398.0,True
danskvand,86773.0,10207.6,737569.4,0.889,56.0,Moderate,80121.0,True
danskvand,80767.5,9501.1,686522.8,0.859,55.1,Moderate,65747.0,True
danskvand,53948.4,6345.9,458560.5,0.938,57.5,Moderate,59165.0,True
danskvand,75341.8,8862.7,640404.3,0.523,45.1,Moderate,108817.0,True
danskvand,509.4,58.9,4329.0,0.838,54.5,Moderate,490.0,True
danskvand,588.9,68.3,5004.7,0.813,53.8,Moderate,588.0,True
danskvand,530.8,61.4,4510.4,0.936,57.5,Moderate,552.0,True
danskvand,465.2,53.7,3953.4,0.873,55.5,Moderate,457.0,True
danskvand,774.0,90.1,6577.9,0.834,54.4,Moderate,762.0,True
danskvand,367.7,42.3,3124.3,0.847,54.8,Moderate,411.0,True
danskvand,417.3,48.1,3545.9,0.744,51.7,Moderate,531.0,True
danskvand,527.3,61.0,4481.3,0.829,54.2,Moderate,585.0,True
danskvand,231.9,26.3,1970.5,0.349,39.8,Low,241.0,True
danskvand,244.2,27.7,2074.8,0.219,35.9,Low,98.0,True
danskvand,116.9,12.8,992.8,0.153,34.0,Low,104.0,True
danskvand,130.2,14.3,1105.6,0.134,33.4,Low,126.0,True
danskvand,123.4,13.5,1048.0,0.092,32.1,Low,107.0,True
danskvand,107.4,11.6,911.7,0.139,33.5,Low,213.0,True
danskvand,133.7,14.7,1135.2,0.148,33.8,Low,96.0,True
danskvand,149.7,16.6,1271.4,0.179,34.7,Low,42.0,True
danskvand,163.1,18.2,1384.9,0.303,38.4,Low,58.0,True
danskvand,111.6,12.1,947.2,0.023,30.1,Low,51.0,True
danskvand,51.0,5.0,432.9,0.0,29.4,Low,46.0,True
danskvand,59.4,6.0,504.1,0.0,29.4,Low,62.0,True
danskvand,81.0,8.5,687.2,0.0,29.4,Low,140.0,True
danskvand,67.1,6.9,569.4,0.0,29.4,Low,59.0,True
danskvand,79.1,8.3,671.2,0.0,29.4,Low,76.0,True
danskvand,101.8,11.0,864.1,0.017,29.9,Low,93.0,True
danskvand,207.7,23.4,1764.6,0.374,40.6,Moderate,272.0,True
danskvand,231.0,26.2,1962.8,0.299,38.3,Low,253.2,True
danskvand,155.8,17.3,1322.9,0.399,41.3,Moderate,271.2,True
danskvand,160.6,17.9,1364.1,0.268,37.4,Low,207.0,True
danskvand,217.5,24.6,1847.7,0.364,40.3,Moderate,301.4,True
danskvand,115.7,12.6,982.1,0.208,35.6,Low,125.0,True
danskvand,110.0,11.9,934.1,0.065,31.3,Low,190.0,True
danskvand,156.2,17.4,1326.6,0.165,34.3,Low,259.0,True
danskvand,211.5,23.9,1796.8,0.381,40.8,Moderate,133.5,True
danskvand,202.9,22.9,1723.4,0.231,36.3,Low,123.0,True
danskvand,139.1,15.4,1180.9,0.318,38.9,Low,70.0,True
danskvand,91.2,9.7,774.4,0.046,30.7,Low,80.0,True
danskvand,156.9,17.5,1332.5,0.229,36.2,Low,181.6,True
danskvand,89.2,9.5,757.0,0.116,32.8,Low,28.0,True
danskvand,81.7,8.6,693.4,0.0,29.4,Low,57.0,True
danskvand,65.3,6.7,554.4,0.0,29.4,Low,72.0,True
danskvand,306.4,35.0,2603.4,0.486,43.9,Moderate,299.0,True
danskvand,423.3,48.8,3596.9,0.59,47.1,Moderate,474.0,True
danskvand,415.8,47.9,3533.5,0.89,56.1,Moderate,100.0,True
danskvand,227.3,25.7,1931.4,0.426,42.2,Moderate,142.0,True
danskvand,378.2,43.5,3213.3,0.537,45.5,Moderate,296.0,True
danskvand,260.1,29.6,2209.8,0.568,46.4,Moderate,137.0,True
danskvand,136.5,15.1,1158.9,0.114,32.8,Low,133.0,True
danskvand,193.0,21.7,1639.9,0.245,36.7,Low,346.0,True
danskvand,1125.7,131.4,9567.7,0.757,52.1,Moderate,922.0,True
danskvand,1330.6,155.5,11309.4,0.776,52.7,Moderate,976.0,True
danskvand,823.2,95.8,6996.3,0.774,52.6,Moderate,1055.0,True
danskvand,786.7,91.6,6686.1,0.886,56.0,Moderate,1253.0,True
danskvand,1629.2,190.7,13847.5,0.668,49.4,Moderate,1935.0,True
danskvand,1301.2,152.1,11059.4,0.658,49.1,Moderate,633.0,True
danskvand,1442.2,168.7,12257.9,0.7,50.4,Moderate,723.0,True
danskvand,1463.4,171.2,12437.6,0.669,49.4,Moderate,969.0,True
danskvand,144.1,16.0,1224.0,0.241,36.6,Low,174.0,True
danskvand,112.2,12.2,952.7,0.029,30.2,Low,64.0,True
danskvand,57.4,5.8,486.9,0.0,29.4,Low,80.0,True
danskvand,47.0,4.5,398.7,0.0,29.4,Low,59.0,True
danskvand,24.5,1.9,207.2,0.0,29.4,Low,68.0,True
danskvand,29.3,2.4,248.1,0.0,29.4,Low,113.0,True
danskvand,39.4,3.6,333.7,0.0,29.4,Low,22.0,True
danskvand,32.9,2.9,279.0,0.0,29.4,Low,55.0,True
danskvand,601.5,69.8,5111.7,0.877,55.7,Moderate,655.0,True
danskvand,758.1,88.2,6443.1,0.943,57.6,Moderate,354.0,True
danskvand,402.1,46.3,3417.3,0.855,55.0,Moderate,239.0,True
danskvand,385.2,44.3,3272.8,0.723,51.0,Moderate,690.0,True
danskvand,483.0,55.8,4104.9,0.809,53.6,Moderate,837.0,True
danskvand,407.3,46.9,3460.9,0.855,55.0,Moderate,146.0,True
danskvand,277.1,31.6,2354.2,0.506,44.5,Moderate,649.0,True
danskvand,505.2,58.4,4293.2,0.796,53.2,Moderate,310.0,True
danskvand,755.7,87.9,6422.8,0.901,56.4,Moderate,371.8,True
danskvand,584.5,67.8,4967.6,0.784,52.9,Moderate,1316.1,True
danskvand,501.4,58.0,4261.3,0.93,57.3,Moderate,253.0,True
danskvand,439.0,50.6,3730.4,0.81,53.7,Moderate,442.9,True
danskvand,679.7,79.0,5776.3,0.972,58.5,Moderate,555.8,True
danskvand,526.2,60.9,4471.6,0.947,57.8,Moderate,409.9,True
danskvand,415.3,47.9,3529.1,0.751,51.9,Moderate,476.5,True
danskvand,407.8,47.0,3465.3,0.7,50.4,Moderate,6627.5,False
danskvand,3129.2,367.1,26597.3,0.546,45.8,Moderate,2828.8,True
danskvand,3271.3,383.9,27804.7,0.622,48.0,Moderate,3419.8,True
danskvand,2845.5,333.8,24185.3,0.476,43.7,Moderate,3249.2,True
danskvand,2330.2,273.1,19805.6,0.634,48.4,Moderate,2856.5,True
danskvand,4719.8,554.3,40117.6,0.491,44.1,Moderate,5976.2,True
danskvand,2579.0,302.4,21920.9,0.576,46.6,Moderate,1962.0,True
danskvand,2374.9,278.4,20185.6,0.692,50.1,Moderate,2787.7,True
danskvand,4420.1,519.0,37569.4,0.483,43.8,Moderate,4379.5,True
danskvand,2881.8,338.0,24494.1,0.536,45.5,Moderate,2967.0,True
danskvand,3555.2,417.3,30218.6,0.547,45.8,Moderate,4132.8,True
danskvand,2985.9,350.3,25379.4,0.471,43.5,Moderate,2654.2,True
danskvand,3544.5,416.0,30127.4,0.489,44.0,Moderate,2399.6,True
danskvand,5017.7,589.3,42649.7,0.444,42.7,Moderate,4309.9,True
danskvand,2739.6,321.3,23285.4,0.502,44.4,Moderate,1905.9,True
danskvand,1974.6,231.3,16783.3,0.662,49.2,Moderate,2449.4,True
danskvand,4849.0,569.5,41215.3,0.46,43.2,Moderate,5257.8,True
danskvand,146.4,16.2,1243.5,0.249,36.8,Low,230.0,True
danskvand,86.2,9.1,731.3,0.0,29.4,Low,186.0,True
danskvand,59.5,6.0,504.6,0.006,29.5,Low,61.0,True
danskvand,84.9,9.0,720.3,0.036,30.4,Low,79.0,True
danskvand,133.6,14.7,1134.9,0.194,35.2,Low,140.0,True
danskvand,57.0,5.7,483.6,0.0,29.4,Low,10.0,True
danskvand,46.5,4.5,394.0,0.0,29.4,Low,64.0,True
danskvand,64.8,6.6,549.5,0.0,29.4,Low,120.0,True
danskvand,122349.9,14393.1,1039972.9,0.791,53.1,Moderate,127681.0,True
danskvand,123854.6,14570.1,1052762.9,0.325,39.1,Low,127055.0,True
danskvand,90986.2,10703.3,773381.5,0.53,45.3,Moderate,90350.0,True
danskvand,87749.8,10322.5,745872.0,0.318,38.9,Low,83978.0,True
danskvand,107493.5,12645.3,913693.1,0.333,39.4,Low,113891.0,True
danskvand,85709.7,10082.5,728531.2,0.411,41.7,Moderate,88124.0,True
danskvand,90652.9,10664.0,770548.1,0.777,52.7,Moderate,79551.0,True
danskvand,125351.2,14746.2,1065483.5,0.424,42.1,Moderate,102129.0,True
danskvand,211620.9,24895.6,1798776.2,0.562,46.2,Moderate,220185.0,True
danskvand,217173.6,25548.8,1845974.2,0.47,43.5,Moderate,246829.0,True
danskvand,159676.7,18784.5,1357250.4,0.447,42.8,Moderate,166740.0,True
danskvand,161370.9,18983.8,1371651.5,0.652,48.9,Moderate,155497.7,True
danskvand,181806.0,21387.9,1545349.3,0.879,55.7,Moderate,193139.0,True
danskvand,156577.8,18419.9,1330909.5,0.913,56.8,Moderate,157897.0,True
danskvand,148414.0,17459.5,1261517.6,0.539,45.5,Moderate,152601.0,True
danskvand,220865.6,25983.2,1877356.0,0.573,46.5,Moderate,198787.0,True
danskvand,7043.1,827.6,59865.6,0.533,45.3,Moderate,34486.0,True
danskvand,33780.1,3973.1,287129.4,0.957,58.1,Moderate,71275.0,True
danskvand,40959.0,4817.7,348150.1,0.0,29.4,Low,156626.0,True
danskvand,168813.6,19859.4,1434913.9,0.0,29.4,Low,180755.0,True
danskvand,203892.2,23986.3,1733082.2,0.0,29.4,Low,155951.0,True
danskvand,95223.3,11201.7,809396.4,0.0,29.4,Low,104161.0,True
danskvand,78047.2,9181.0,663399.6,0.376,40.7,Moderate,121351.0,True
danskvand,104221.1,12260.3,885878.4,0.41,41.7,Moderate,149245.0,True
danskvand,124002.4,14587.5,1054019.0,0.439,42.5,Moderate,130680.0,True
danskvand,145854.4,17158.4,1239761.4,0.443,42.6,Moderate,166718.0,True
danskvand,105882.7,12455.8,900001.4,0.427,42.2,Moderate,98885.0,True
danskvand,97900.9,11516.8,832156.6,0.647,48.8,Moderate,84318.0,True
danskvand,99583.4,11714.7,846457.7,0.702,50.4,Moderate,102310.0,True
danskvand,91433.3,10755.9,777181.5,0.774,52.6,Moderate,87920.0,True
danskvand,81587.7,9597.6,693494.3,0.405,41.5,Moderate,80495.0,True
danskvand,117749.6,13851.9,1000870.4,0.396,41.2,Moderate,114662.0,True
danskvand,50451.8,5934.5,428839.3,0.452,42.9,Moderate,48934.0,True
danskvand,47947.9,5639.9,407556.4,0.491,44.1,Moderate,47928.0,True
danskvand,28876.1,3396.2,245446.2,0.373,40.6,Moderate,31103.0,True
danskvand,24340.5,2862.6,206893.6,0.478,43.7,Moderate,25042.0,True
danskvand,30595.2,3598.4,260058.3,0.491,44.1,Moderate,29976.0,True
danskvand,21041.0,2474.4,178847.2,0.502,44.4,Moderate,22878.7,True
danskvand,23368.1,2748.2,198628.1,0.454,43.0,Moderate,22494.0,True
danskvand,30488.7,3585.9,259152.5,0.44,42.6,Moderate,34350.0,True
danskvand,1469.2,171.8,12487.0,0.633,48.4,Moderate,2113.0,True
danskvand,1633.8,191.2,13886.2,0.702,50.4,Moderate,2699.0,True
danskvand,1310.8,153.2,11140.9,0.58,46.8,Moderate,1690.0,True
danskvand,1516.4,177.4,12888.7,0.617,47.9,Moderate,1135.0,True
danskvand,1967.0,230.4,16718.7,0.585,46.9,Moderate,2411.0,True
danskvand,1102.3,128.7,9368.2,0.676,49.6,Moderate,8365.0,True
danskvand,1637.7,191.7,13919.6,0.673,49.6,Moderate,17826.0,False
danskvand,5943.9,698.3,50521.9,0.432,42.3,Moderate,45495.0,True
danskvand,1212439.4,142639.0,10305729.9,0.0,29.4,Low,1182089.0,True
danskvand,994719.5,117024.9,8455111.5,0.0,29.4,Low,1203954.0,True
danskvand,667497.5,78528.2,5673725.9,0.659,49.1,Moderate,744156.0,True
danskvand,2034226.8,239319.9,17290920.0,0.0,29.4,Low,660976.0,True
danskvand,27876943.4,3279640.6,236953927.8,0.0,29.4,Low,778209.0,False
danskvand,3924367.2,461689.4,33357107.4,0.0,29.4,Low,634571.0,True
danskvand,622910.2,73282.6,5294733.9,0.309,38.6,Low,615147.0,True
danskvand,830965.1,97759.6,7063200.0,0.468,43.4,Moderate,852721.0,True
danskvand,38599.2,4540.1,328092.3,0.566,46.3,Moderate,7570.0,True
danskvand,8881.7,1043.9,75493.5,0.771,52.5,Moderate,4541.0,True
danskvand,6563.7,771.2,55790.2,0.611,47.7,Moderate,15163.0,True
danskvand,15350.0,1804.9,130473.8,0.559,46.1,Moderate,70593.0,True
danskvand,46397.7,5457.6,394379.2,0.923,57.0,Moderate,48590.0,True
danskvand,35158.0,4135.2,298841.7,0.37,40.5,Moderate,63871.0,True
danskvand,34643.4,4074.7,294468.1,0.885,55.9,Moderate,38503.0,True
danskvand,29526.2,3472.7,250971.2,0.429,42.2,Moderate,19125.0,True
danskvand,92688.6,10903.5,787851.7,0.485,43.9,Moderate,108728.0,True
danskvand,97764.1,11500.7,830993.2,0.451,42.9,Moderate,112271.0,True
danskvand,65471.4,7701.5,556506.0,0.332,39.3,Low,68937.0,True
danskvand,57911.4,6812.1,492245.5,0.443,42.7,Moderate,50229.0,True
danskvand,54848.3,6451.7,466209.7,0.618,47.9,Moderate,61555.0,True
danskvand,37171.4,4372.1,315955.9,0.626,48.2,Moderate,49743.0,True
danskvand,41013.9,4824.2,348617.4,0.446,42.7,Moderate,46337.0,True
danskvand,59700.0,7022.5,507448.8,0.411,41.7,Moderate,70263.0,True
danskvand,29469.3,3466.0,250488.4,0.525,45.1,Moderate,81248.0,True
danskvand,75887.0,8926.9,645038.7,0.849,54.8,Moderate,181617.0,True
danskvand,132606.2,15599.7,1127151.1,0.0,29.4,Low,365533.0,True
danskvand,13146021.6,1546590.4,111741140.4,0.0,29.4,Low,386689.0,False
danskvand,10360001.2,1218823.1,88059975.4,0.0,29.4,Low,354176.0,False
danskvand,344478.7,40525.9,2928066.5,0.0,29.4,Low,234466.0,True
danskvand,372456.7,43817.5,3165880.1,0.644,48.7,Moderate,234620.0,True
danskvand,375333.8,44155.9,3190335.1,0.858,55.1,Moderate,327298.0,True
danskvand,25389.8,2986.0,215812.2,0.0,29.4,Low,26141.0,True
danskvand,24802.4,2916.9,210819.0,0.926,57.2,Moderate,22456.0,True
danskvand,18075.4,2125.5,153640.2,0.0,29.4,Low,17817.0,True
danskvand,16766.6,1971.5,142515.3,0.955,58.0,Moderate,16103.0,True
danskvand,22224.1,2613.6,188904.1,0.902,56.4,Moderate,24411.0,True
danskvand,16808.6,1976.5,142872.2,0.0,29.4,Low,14014.0,True
danskvand,15311.6,1800.4,130147.6,0.0,29.4,Low,12652.0,True
danskvand,17732.0,2085.1,150720.7,0.902,56.4,Moderate,16881.0,True
danskvand,15129.7,1779.0,128601.3,0.735,51.4,Moderate,11430.0,True
danskvand,11896.2,1398.5,101116.4,0.777,52.7,Moderate,8417.0,True
danskvand,5507.4,646.9,46812.1,0.756,52.1,Moderate,4509.0,True
danskvand,4215.8,495.0,35833.5,0.915,56.8,Moderate,3249.0,True
danskvand,3980.7,467.3,33834.7,0.909,56.6,Moderate,4119.0,True
danskvand,2767.9,324.6,23525.9,0.91,56.7,Moderate,2390.0,True
danskvand,3312.0,388.6,28150.9,0.892,56.1,Moderate,2327.0,True
danskvand,3848.6,451.8,32712.5,0.884,55.9,Moderate,5223.0,True
danskvand,43211.6,5082.7,367297.3,0.742,51.6,Moderate,38193.0,True
danskvand,41879.2,4926.0,355972.0,0.771,52.5,Moderate,36157.0,True
danskvand,22377.8,2631.7,190210.2,0.452,42.9,Moderate,23284.0,True
danskvand,21766.9,2559.8,185017.4,0.926,57.1,Moderate,22038.0,True
danskvand,29764.3,3500.7,252995.5,0.516,44.9,Moderate,29508.0,True
danskvand,20445.5,2404.3,173785.4,0.0,29.4,Low,17270.0,True
danskvand,21026.0,2472.7,178720.2,0.913,56.7,Moderate,17352.0,True
danskvand,24551.4,2887.4,208685.6,0.0,29.4,Low,27262.0,True
danskvand,14077.0,1655.1,119653.2,0.462,43.2,Moderate,13169.0,True
danskvand,15897.1,1869.3,135124.5,0.608,47.6,Moderate,11025.0,True
danskvand,7337.9,862.3,62370.8,0.654,49.0,Moderate,6787.0,True
danskvand,6124.7,719.6,52058.8,0.468,43.4,Moderate,5719.0,True
danskvand,8223.2,966.4,69895.9,0.619,47.9,Moderate,7225.0,True
danskvand,5164.5,606.6,43897.4,0.521,45.0,Moderate,5168.0,True
danskvand,5553.9,652.4,47206.9,0.411,41.7,Moderate,5595.0,True
danskvand,8058.3,947.0,68494.3,0.47,43.5,Moderate,8883.0,True
danskvand,19068.7,2242.4,162083.2,0.769,52.4,Moderate,16175.0,True
danskvand,16971.4,1995.6,144256.1,0.695,50.2,Moderate,15095.0,True
danskvand,9599.8,1128.4,81597.0,0.799,53.3,Moderate,8870.0,True
danskvand,8083.4,950.0,68707.6,0.562,46.2,Moderate,7324.0,True
danskvand,10073.3,1184.1,85622.0,0.775,52.6,Moderate,8783.0,True
danskvand,6618.5,777.6,56256.4,0.708,50.6,Moderate,5776.0,True
danskvand,6156.0,723.2,52325.0,0.597,47.3,Moderate,5866.0,True
danskvand,7530.2,884.9,64006.1,0.607,47.6,Moderate,10540.0,True
danskvand,4678.2,549.4,39763.3,0.729,51.2,Moderate,3789.0,True
danskvand,3902.9,458.2,33173.5,0.845,54.7,Moderate,2762.0,True
danskvand,2140.6,250.8,18194.3,0.783,52.8,Moderate,1483.0,True
danskvand,1212.9,141.7,10308.9,0.767,52.4,Moderate,1228.0,True
danskvand,1319.2,154.2,11212.5,0.85,54.9,Moderate,1344.0,True
danskvand,897.5,104.6,7627.4,0.801,53.4,Moderate,814.0,True
danskvand,1172.0,136.9,9961.1,0.836,54.4,Moderate,821.0,True
danskvand,1338.2,156.4,11373.7,0.771,52.5,Moderate,1921.0,True
danskvand,102709.7,12082.5,873030.9,0.934,57.4,Moderate,98882.0,True
danskvand,107581.2,12655.6,914439.2,0.0,29.4,Low,97430.0,True
danskvand,52248.8,6145.9,444113.4,0.272,37.5,Low,49750.0,True
danskvand,47487.9,5585.8,403646.0,0.0,29.4,Low,41163.0,True
danskvand,61825.6,7272.6,525516.7,0.0,29.4,Low,47606.0,True
danskvand,39366.1,4630.3,334610.4,0.0,29.4,Low,29779.0,True
danskvand,38703.2,4552.3,328976.4,0.0,29.4,Low,28309.0,True
